target_id,on_ofac_sdn,on_eu_fsf,on_uk_fcdo,on_un_sc,list_count,coverage_class,sole_list,schema,typology,country,added_year,dq_missing_dob,dq_name_translit,dq_mononym,dq_cross_source_conflict,dq_stale,dq_any
NK-015192,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Libya,2023,False,False,False,False,False,False
NK-015193,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Mali,2024,False,False,False,False,False,False
NK-015194,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Iran,2019,False,False,False,False,False,False
NK-015195,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2022,False,False,False,False,False,False
NK-015196,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2021,False,False,False,False,False,False
NK-015197,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Iran/DPRK proliferation,China,2025,False,False,False,False,False,False
NK-015198,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Counter-terrorism,Yemen,2020,False,False,False,False,False,False
NK-015199,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2026,False,False,False,False,False,False
NK-015200,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2025,False,False,False,False,False,False
NK-015201,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Myanmar,2025,False,False,False,False,False,False
NK-015202,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2022,False,False,False,False,False,False
NK-015203,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-015204,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,North Korea,2020,False,False,False,False,False,False
NK-015205,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Counter-terrorism,Libya,2022,False,False,False,False,False,False
NK-015206,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Other,2018,False,False,False,False,False,False
NK-015207,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Other,2026,False,False,False,False,False,False
NK-015208,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Other,2025,True,False,False,False,False,True
NK-015209,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Yemen,2019,False,False,False,False,False,False
NK-015210,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2025,False,False,False,False,False,False
NK-015211,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Myanmar,2022,False,False,False,False,False,False
NK-015212,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2021,False,False,False,False,False,False
NK-015213,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,UAE,2019,False,False,False,False,False,False
NK-015214,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Ukraine,2024,False,False,False,False,False,False
NK-015215,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Iraq,2026,False,False,False,False,False,False
NK-015216,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-015217,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,China,2025,False,False,False,False,False,False
NK-015218,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2023,False,False,False,False,False,False
NK-015219,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2026,False,False,False,False,False,False
NK-015220,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-015221,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Yemen,2022,False,False,False,False,False,False
NK-015222,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,North Korea,2026,False,False,False,False,False,False
NK-015223,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Russia,2025,False,False,False,False,False,False
NK-015224,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Venezuela,2025,False,False,False,False,False,False
NK-015225,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,China,2026,False,False,False,False,False,False
NK-015226,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2018,False,False,False,False,False,False
NK-015227,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Iran,2025,False,False,False,False,False,False
NK-015228,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-015229,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Belarus,2023,False,True,False,False,False,True
NK-015230,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Human rights/Corruption,Other,2024,False,False,False,False,False,False
NK-015231,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Ukraine,2024,False,False,False,False,False,False
NK-015232,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Other,2025,False,False,False,False,False,False
NK-015233,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Other,2025,False,False,False,False,False,False
NK-015234,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Ukraine,2023,False,False,False,False,False,False
NK-015235,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2022,False,False,False,False,False,False
NK-015236,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Ukraine,2024,False,False,False,False,False,False
NK-015237,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Syria,2025,False,True,False,False,False,True
NK-015238,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Syria,2024,False,False,False,False,False,False
NK-015239,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Libya,2021,False,False,False,False,False,False
NK-015240,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,Afghanistan,2024,False,False,False,False,False,False
NK-015241,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,North Korea,2020,False,False,False,False,False,False
NK-015242,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Belarus,2025,False,False,False,False,False,False
NK-015243,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Iran,2020,False,False,False,False,False,False
NK-015244,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2023,False,False,False,False,False,False
NK-015245,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Libya,2023,False,False,False,False,False,False
NK-015246,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Iraq,2022,False,False,False,False,False,False
NK-015247,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Iran,2022,False,False,False,False,False,False
NK-015248,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Russia,2024,False,False,False,False,False,False
NK-015249,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Venezuela,2023,False,False,False,False,False,False
NK-015250,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,Russia,2019,False,False,False,False,False,False
NK-015251,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Russia,2023,False,False,False,False,False,False
NK-015252,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Iraq,2021,False,False,False,False,False,False
NK-015253,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Iran,2023,False,False,False,False,False,False
NK-015254,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Human rights/Corruption,Russia,2026,False,False,False,False,False,False
NK-015255,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2022,False,False,False,False,False,False
NK-015256,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Venezuela,2023,False,False,False,False,False,False
NK-015257,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Other,2018,False,False,False,False,False,False
NK-015258,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,North Korea,2022,False,False,False,False,False,False
NK-015259,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Russia,2022,False,False,False,False,False,False
NK-015260,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2024,False,False,False,False,False,False
NK-015261,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Mali,2022,False,False,False,False,False,False
NK-015262,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Syria,2022,False,False,False,False,False,False
NK-015263,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-015264,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Russia,2022,False,False,False,False,False,False
NK-015265,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Russia,2023,False,False,False,False,False,False
NK-015266,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,China,2026,False,False,False,False,False,False
NK-015267,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Iran,2019,False,False,False,False,False,False
NK-015268,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2025,False,False,False,False,False,False
NK-015269,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2026,False,False,False,False,False,False
NK-015270,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Syria,2018,False,False,False,False,False,False
NK-015271,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Other,2023,False,False,False,False,False,False
NK-015272,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Afghanistan,2019,False,False,False,False,False,False
NK-015273,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Counter-terrorism,Libya,2024,False,False,False,False,False,False
NK-015274,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2021,False,False,False,False,False,False
NK-015275,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2019,False,False,False,False,False,False
NK-015276,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,UAE,2021,False,False,False,False,False,False
NK-015277,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Iran,2022,False,False,False,False,False,False
NK-015278,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Lebanon,2022,False,False,False,False,False,False
NK-015279,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Myanmar,2023,False,False,False,False,False,False
NK-015280,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Ukraine,2025,False,False,False,False,False,False
NK-015281,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Belarus,2022,False,False,False,False,False,False
NK-015282,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,China,2022,False,False,False,False,False,False
NK-015283,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2018,False,False,False,False,False,False
NK-015284,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Narcotics/TCO/Trafficking,Venezuela,2020,False,False,False,False,False,False
NK-015285,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Other,2020,False,False,False,False,False,False
NK-015286,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2020,False,False,False,False,False,False
NK-015287,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Syria,2024,False,False,False,False,False,False
NK-015288,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2022,False,False,False,False,False,False
NK-015289,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2024,False,False,False,False,False,False
NK-015290,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Syria,2025,False,False,False,False,False,False
NK-015291,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Afghanistan,2025,False,False,False,False,False,False
NK-015292,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2018,False,False,False,False,False,False
NK-015293,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Myanmar,2023,False,False,False,False,False,False
NK-015294,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Ukraine,2023,False,True,False,False,False,True
NK-015295,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Other,2025,True,False,False,False,False,True
NK-015296,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Venezuela,2020,False,False,False,False,False,False
NK-015297,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Belarus,2023,False,False,False,False,False,False
NK-015298,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2021,False,False,False,False,False,False
NK-015299,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2022,False,False,False,False,False,False
NK-015300,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,North Korea,2022,False,False,False,False,False,False
NK-015301,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Iran,2022,False,False,False,False,False,False
NK-015302,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
